window,model,decision_group,recommendation_rank,timestamp_utc,workload_end_utc,duration_hours,predicted_combined_score,predicted_price_direction_vs_previous_day,predicted_avg_carbon_intensity_g_co2e_per_kwh,predicted_total_emissions_kg_co2e,predicted_price_rank,predicted_carbon_rank,candidate_count,actual_decision_rank,combined_regret,cost_regret_eur_mwh,carbon_regret_g_co2e_per_kwh,cost_savings_vs_run_now_eur_mwh,carbon_savings_vs_run_now_g_co2e_per_kwh,agreement_count,model_count,model_agreement_rate,rank_confidence_component,score_margin_component,confidence_score,confidence_level
test_2026_q2,hist_gradient_boosting,2026-04-07,2,2026-04-07 10:00:00+00:00,2026-04-07 11:00:00+00:00,1,0.11,increase,7.09,236960.5,4,3,24,4,0.04,7.84,0.42,26.56,0.94,6,6,1.0,0.75,0.03,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-04-07,3,2026-04-07 12:00:00+00:00,2026-04-07 13:00:00+00:00,1,0.13,increase,7.78,233203.0,1,7,24,5,0.15,0.04,1.04,34.36,0.32,6,6,1.0,0.5,0.03,0.58,medium
test_2026_q2,hist_gradient_boosting,2026-04-07,4,2026-04-07 11:00:00+00:00,2026-04-07 12:00:00+00:00,1,0.15,increase,7.6,235136.1,3,6,24,2,0.0,0.0,0.47,34.4,0.89,6,6,1.0,0.25,0.03,0.47,low
test_2026_q2,hist_gradient_boosting,2026-04-07,5,2026-04-07 08:00:00+00:00,2026-04-07 09:00:00+00:00,1,0.17,increase,6.97,239887.4,8,2,24,3,0.04,15.77,0.0,18.63,1.37,6,6,1.0,0.0,0.16,0.38,low
test_2026_q2,hist_gradient_boosting,2026-04-08,1,2026-04-08 13:00:00+00:00,2026-04-08 14:00:00+00:00,1,0.07,decrease,7.37,236664.5,2,3,24,6,0.22,17.77,0.76,72.76,0.11,5,6,0.83,1.0,0.02,0.75,medium
test_2026_q2,hist_gradient_boosting,2026-04-08,2,2026-04-08 12:00:00+00:00,2026-04-08 13:00:00+00:00,1,0.09,decrease,7.48,242163.5,1,5,24,1,0.0,2.81,0.0,87.73,0.87,6,6,1.0,0.75,0.02,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-04-08,3,2026-04-08 11:00:00+00:00,2026-04-08 12:00:00+00:00,1,0.11,decrease,7.47,240418.7,3,4,24,2,0.02,0.0,0.12,90.54,0.75,6,6,1.0,0.5,0.02,0.58,medium
test_2026_q2,hist_gradient_boosting,2026-04-08,4,2026-04-08 09:00:00+00:00,2026-04-08 10:00:00+00:00,1,0.13,increase,7.15,244911.5,7,1,24,5,0.17,29.78,0.24,60.75,0.62,5,6,0.83,0.25,0.07,0.42,low
test_2026_q2,hist_gradient_boosting,2026-04-08,5,2026-04-08 08:00:00+00:00,2026-04-08 09:00:00+00:00,1,0.2,increase,7.28,246189.6,9,2,24,4,0.15,59.16,0.08,31.37,0.79,3,6,0.5,0.0,0.0,0.18,low
test_2026_q2,hist_gradient_boosting,2026-04-09,1,2026-04-09 10:00:00+00:00,2026-04-09 11:00:00+00:00,1,0.07,increase,7.18,239610.4,4,1,24,1,0.0,6.73,0.14,81.59,1.29,6,6,1.0,1.0,0.0,0.8,high
test_2026_q2,hist_gradient_boosting,2026-04-09,2,2026-04-09 11:00:00+00:00,2026-04-09 12:00:00+00:00,1,0.07,increase,7.35,236442.3,3,2,24,4,0.09,0.27,0.6,88.05,0.84,6,6,1.0,0.75,0.13,0.71,medium
test_2026_q2,hist_gradient_boosting,2026-04-09,3,2026-04-09 09:00:00+00:00,2026-04-09 10:00:00+00:00,1,0.17,increase,7.35,247017.5,7,3,24,2,0.02,8.24,0.0,80.07,1.44,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,hist_gradient_boosting,2026-04-09,4,2026-04-09 12:00:00+00:00,2026-04-09 13:00:00+00:00,1,0.17,increase,7.87,243179.6,1,9,24,3,0.04,0.0,0.48,88.32,0.96,6,6,1.0,0.25,0.0,0.46,low
test_2026_q2,hist_gradient_boosting,2026-04-09,5,2026-04-09 13:00:00+00:00,2026-04-09 14:00:00+00:00,1,0.17,increase,7.82,241701.8,2,8,24,6,0.24,6.46,1.09,81.86,0.35,4,6,0.67,0.0,0.13,0.26,low
test_2026_q2,hist_gradient_boosting,2026-04-10,1,2026-04-10 12:00:00+00:00,2026-04-10 13:00:00+00:00,1,0.0,increase,7.57,246777.5,1,1,24,2,0.13,1.67,0.25,15.31,0.64,6,6,1.0,1.0,0.09,0.82,high
test_2026_q2,hist_gradient_boosting,2026-04-10,2,2026-04-10 10:00:00+00:00,2026-04-10 11:00:00+00:00,1,0.09,increase,7.58,245121.8,4,2,24,6,0.22,18.49,0.16,-1.51,0.74,6,6,1.0,0.75,0.05,0.7,medium
test_2026_q2,hist_gradient_boosting,2026-04-10,3,2026-04-10 11:00:00+00:00,2026-04-10 12:00:00+00:00,1,0.13,increase,7.63,249042.6,5,3,24,1,0.0,0.0,0.0,16.98,0.89,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,hist_gradient_boosting,2026-04-10,4,2026-04-10 13:00:00+00:00,2026-04-10 14:00:00+00:00,1,0.13,increase,7.87,248599.1,3,5,24,3,0.13,0.01,0.6,16.97,0.29,5,6,0.83,0.25,0.07,0.42,low
test_2026_q2,hist_gradient_boosting,2026-04-10,5,2026-04-10 14:00:00+00:00,2026-04-10 15:00:00+00:00,1,0.2,increase,8.28,255525.2,2,9,24,5,0.2,0.21,0.73,16.77,0.16,4,6,0.67,0.0,0.07,0.25,low
test_2026_q2,hist_gradient_boosting,2026-04-11,1,2026-04-11 08:00:00+00:00,2026-04-11 09:00:00+00:00,1,0.17,decrease,8.19,245456.3,8,2,24,2,0.02,33.74,0.25,20.49,-0.05,5,6,0.83,1.0,0.07,0.76,high
test_2026_q2,hist_gradient_boosting,2026-04-11,2,2026-04-11 09:00:00+00:00,2026-04-11 10:00:00+00:00,1,0.22,decrease,8.86,244160.1,5,7,24,16,0.28,30.65,1.33,23.58,-1.14,6,6,1.0,0.75,0.03,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-04-11,3,2026-04-11 07:00:00+00:00,2026-04-11 08:00:00+00:00,1,0.24,decrease,8.13,247475.7,12,1,24,1,0.0,48.45,0.02,5.78,0.18,4,6,0.67,0.5,0.31,0.52,medium
test_2026_q2,hist_gradient_boosting,2026-04-11,4,2026-04-11 10:00:00+00:00,2026-04-11 11:00:00+00:00,1,0.43,decrease,9.96,243734.8,4,18,24,13,0.26,24.27,1.4,29.96,-1.2,3,6,0.5,0.25,0.0,0.29,low
test_2026_q2,hist_gradient_boosting,2026-04-11,5,2026-04-11 12:00:00+00:00,2026-04-11 13:00:00+00:00,1,0.43,decrease,10.19,236605.4,1,21,24,7,0.17,4.97,1.3,49.26,-1.1,5,6,0.83,0.0,0.0,0.29,low
test_2026_q2,hist_gradient_boosting,2026-04-12,1,2026-04-12 11:00:00+00:00,2026-04-12 12:00:00+00:00,1,0.11,increase,9.44,250873.9,3,4,24,1,0.0,0.0,0.94,8.18,0.24,5,6,0.83,1.0,0.05,0.75,high
test_2026_q2,hist_gradient_boosting,2026-04-12,2,2026-04-12 08:00:00+00:00,2026-04-12 09:00:00+00:00,1,0.15,increase,9.47,240110.8,4,5,24,8,0.2,13.89,0.58,-5.71,0.6,6,6,1.0,0.75,0.0,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-04-12,3,2026-04-12 09:00:00+00:00,2026-04-12 10:00:00+00:00,1,0.15,increase,9.43,241600.4,6,3,24,3,0.09,12.78,0.38,-4.6,0.81,4,6,0.67,0.5,0.03,0.46,low
test_2026_q2,hist_gradient_boosting,2026-04-12,4,2026-04-12 10:00:00+00:00,2026-04-12 11:00:00+00:00,1,0.17,increase,9.0,242163.0,8,2,24,9,0.2,12.91,0.86,-4.73,0.33,5,6,0.83,0.25,0.05,0.41,low
test_2026_q2,hist_gradient_boosting,2026-04-12,5,2026-04-12 07:00:00+00:00,2026-04-12 08:00:00+00:00,1,0.22,decrease,9.5,241946.1,5,7,24,7,0.2,13.47,0.75,-5.29,0.44,3,6,0.5,0.0,0.0,0.18,low
test_2026_q2,hist_gradient_boosting,2026-04-13,1,2026-04-13 01:00:00+00:00,2026-04-13 02:00:00+00:00,1,0.09,increase,9.26,247628.1,4,2,24,3,0.02,30.58,0.15,5.12,-0.09,5,6,0.83,1.0,0.0,0.74,medium
test_2026_q2,hist_gradient_boosting,2026-04-13,2,2026-04-13 14:00:00+00:00,2026-04-13 15:00:00+00:00,1,0.09,increase,9.34,308958.1,3,3,24,1,0.0,0.0,0.83,35.7,-0.76,5,6,0.83,0.75,0.03,0.63,medium
test_2026_q2,hist_gradient_boosting,2026-04-13,3,2026-04-13 02:00:00+00:00,2026-04-13 03:00:00+00:00,1,0.11,increase,9.36,247608.1,2,5,24,7,0.17,37.94,1.1,-2.24,-1.03,5,6,0.83,0.5,0.05,0.53,medium
test_2026_q2,hist_gradient_boosting,2026-04-13,4,2026-04-13 15:00:00+00:00,2026-04-13 16:00:00+00:00,1,0.15,increase,10.91,358137.9,1,8,24,6,0.07,23.86,0.95,11.84,-0.88,5,6,0.83,0.25,0.08,0.42,low
test_2026_q2,hist_gradient_boosting,2026-04-13,5,2026-04-13 13:00:00+00:00,2026-04-13 14:00:00+00:00,1,0.22,increase,9.09,299923.0,11,1,24,4,0.02,27.0,0.35,8.69,-0.28,1,6,0.17,0.0,0.0,0.06,low
test_2026_q2,hist_gradient_boosting,2026-04-14,1,2026-04-14 10:00:00+00:00,2026-04-14 11:00:00+00:00,1,0.09,decrease,12.1,431575.1,1,5,24,6,0.2,22.32,3.43,94.12,9.99,5,6,0.83,1.0,0.0,0.74,medium
test_2026_q2,hist_gradient_boosting,2026-04-14,2,2026-04-14 15:00:00+00:00,2026-04-14 16:00:00+00:00,1,0.09,decrease,10.75,343893.0,3,3,24,5,0.15,46.9,0.64,69.53,12.79,4,6,0.67,0.75,0.02,0.58,medium
test_2026_q2,hist_gradient_boosting,2026-04-14,3,2026-04-14 13:00:00+00:00,2026-04-14 14:00:00+00:00,1,0.11,decrease,10.19,349552.6,5,2,24,1,0.0,11.9,0.0,104.54,13.42,5,6,0.83,0.5,0.0,0.52,medium
test_2026_q2,hist_gradient_boosting,2026-04-14,4,2026-04-14 14:00:00+00:00,2026-04-14 15:00:00+00:00,1,0.11,decrease,9.55,316472.8,6,1,24,2,0.0,0.0,0.5,116.43,12.92,6,6,1.0,0.25,0.02,0.47,low
test_2026_q2,hist_gradient_boosting,2026-04-14,5,2026-04-14 11:00:00+00:00,2026-04-14 12:00:00+00:00,1,0.13,decrease,11.5,402663.9,4,4,24,4,0.15,12.05,3.87,104.38,9.55,3,6,0.5,0.0,0.0,0.18,low
test_2026_q2,hist_gradient_boosting,2026-04-15,1,2026-04-15 12:00:00+00:00,2026-04-15 13:00:00+00:00,1,0.02,decrease,7.5,260023.3,1,2,24,1,0.0,0.0,0.56,84.15,8.53,6,6,1.0,1.0,0.05,0.81,high
test_2026_q2,hist_gradient_boosting,2026-04-15,2,2026-04-15 11:00:00+00:00,2026-04-15 12:00:00+00:00,1,0.07,decrease,7.32,252991.0,4,1,24,2,0.02,0.0,0.0,84.14,9.09,6,6,1.0,0.75,0.02,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-04-15,3,2026-04-15 10:00:00+00:00,2026-04-15 11:00:00+00:00,1,0.09,decrease,7.83,269401.1,3,3,24,4,0.09,6.7,0.01,77.44,9.08,5,6,0.83,0.5,0.0,0.52,medium
test_2026_q2,hist_gradient_boosting,2026-04-15,4,2026-04-15 13:00:00+00:00,2026-04-15 14:00:00+00:00,1,0.09,decrease,8.19,268589.1,2,4,24,3,0.07,0.0,1.48,84.15,7.61,6,6,1.0,0.25,0.12,0.49,low
test_2026_q2,hist_gradient_boosting,2026-04-15,5,2026-04-15 14:00:00+00:00,2026-04-15 15:00:00+00:00,1,0.2,increase,9.27,296626.3,5,6,24,6,0.13,0.0,3.52,84.15,5.58,6,6,1.0,0.0,0.02,0.35,low
test_2026_q2,hist_gradient_boosting,2026-04-16,1,2026-04-16 12:00:00+00:00,2026-04-16 13:00:00+00:00,1,0.04,decrease,7.4,248906.1,1,3,24,2,0.09,0.0,0.24,81.31,10.89,6,6,1.0,1.0,0.02,0.8,high
test_2026_q2,hist_gradient_boosting,2026-04-16,2,2026-04-16 10:00:00+00:00,2026-04-16 11:00:00+00:00,1,0.07,increase,7.26,244672.0,4,1,24,4,0.13,10.38,0.01,70.94,11.12,6,6,1.0,0.75,0.02,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-04-16,3,2026-04-16 13:00:00+00:00,2026-04-16 14:00:00+00:00,1,0.09,increase,7.87,258820.4,2,4,24,5,0.13,0.01,0.43,81.3,10.7,6,6,1.0,0.5,0.02,0.58,medium
test_2026_q2,hist_gradient_boosting,2026-04-16,4,2026-04-16 11:00:00+00:00,2026-04-16 12:00:00+00:00,1,0.11,increase,7.28,244584.3,5,2,24,1,0.0,0.0,0.0,81.31,11.13,6,6,1.0,0.25,0.02,0.47,low
test_2026_q2,hist_gradient_boosting,2026-04-16,5,2026-04-16 14:00:00+00:00,2026-04-16 15:00:00+00:00,1,0.13,increase,8.25,265552.7,3,5,24,6,0.17,0.01,1.49,81.3,9.64,5,6,0.83,0.0,0.12,0.32,low
test_2026_q2,hist_gradient_boosting,2026-04-17,1,2026-04-17 11:00:00+00:00,2026-04-17 12:00:00+00:00,1,0.02,increase,7.35,242009.4,2,1,24,1,0.0,0.0,0.0,112.53,3.56,6,6,1.0,1.0,0.0,0.8,high
test_2026_q2,hist_gradient_boosting,2026-04-17,2,2026-04-17 12:00:00+00:00,2026-04-17 13:00:00+00:00,1,0.02,decrease,7.5,243217.8,1,2,24,2,0.04,0.0,0.07,112.53,3.49,6,6,1.0,0.75,0.1,0.71,medium
test_2026_q2,hist_gradient_boosting,2026-04-17,3,2026-04-17 10:00:00+00:00,2026-04-17 11:00:00+00:00,1,0.11,decrease,7.61,256622.0,3,4,24,4,0.15,5.52,0.11,107.01,3.45,6,6,1.0,0.5,0.0,0.57,medium
test_2026_q2,hist_gradient_boosting,2026-04-17,4,2026-04-17 13:00:00+00:00,2026-04-17 14:00:00+00:00,1,0.11,increase,7.58,247420.1,4,3,24,3,0.11,0.0,0.38,112.53,3.18,6,6,1.0,0.25,0.07,0.48,low
test_2026_q2,hist_gradient_boosting,2026-04-17,5,2026-04-17 14:00:00+00:00,2026-04-17 15:00:00+00:00,1,0.17,increase,7.77,254675.8,5,5,24,5,0.15,0.0,0.67,112.53,2.89,5,6,0.83,0.0,0.07,0.31,low
test_2026_q2,hist_gradient_boosting,2026-04-18,1,2026-04-18 08:00:00+00:00,2026-04-18 09:00:00+00:00,1,0.2,decrease,8.29,252779.8,7,4,24,6,0.11,3.86,1.13,81.5,0.45,5,6,0.83,1.0,0.0,0.74,medium
test_2026_q2,hist_gradient_boosting,2026-04-18,2,2026-04-18 09:00:00+00:00,2026-04-18 10:00:00+00:00,1,0.2,decrease,8.6,253728.3,4,7,24,9,0.17,1.38,1.52,83.98,0.07,5,6,0.83,0.75,0.03,0.64,medium
test_2026_q2,hist_gradient_boosting,2026-04-18,3,2026-04-18 12:00:00+00:00,2026-04-18 13:00:00+00:00,1,0.22,decrease,8.99,255341.0,1,11,24,1,0.0,0.0,1.26,85.36,0.33,4,6,0.67,0.5,0.0,0.46,low
test_2026_q2,hist_gradient_boosting,2026-04-18,4,2026-04-18 23:00:00+00:00,2026-04-19 00:00:00+00:00,1,0.22,decrease,7.85,231695.5,11,1,24,3,0.07,62.54,0.07,22.82,1.51,5,6,0.83,0.25,0.03,0.41,low
test_2026_q2,hist_gradient_boosting,2026-04-18,5,2026-04-18 10:00:00+00:00,2026-04-18 11:00:00+00:00,1,0.24,decrease,8.99,254906.0,3,10,24,11,0.24,1.04,1.61,84.32,-0.03,6,6,1.0,0.0,0.06,0.36,low
test_2026_q2,hist_gradient_boosting,2026-04-19,1,2026-04-19 09:00:00+00:00,2026-04-19 10:00:00+00:00,1,0.17,decrease,8.08,227518.2,2,8,24,2,0.02,4.27,0.82,51.52,-0.1,5,6,0.83,1.0,0.15,0.77,high
test_2026_q2,hist_gradient_boosting,2026-04-19,2,2026-04-19 23:00:00+00:00,2026-04-20 00:00:00+00:00,1,0.28,decrease,7.66,229309.2,11,4,24,5,0.04,28.51,0.4,27.28,0.32,3,6,0.5,0.75,0.0,0.51,medium
test_2026_q2,hist_gradient_boosting,2026-04-19,3,2026-04-19 08:00:00+00:00,2026-04-19 09:00:00+00:00,1,0.28,decrease,8.08,227284.6,5,10,24,1,0.0,4.27,0.91,51.52,-0.19,5,6,0.83,0.5,0.03,0.52,medium
test_2026_q2,hist_gradient_boosting,2026-04-19,4,2026-04-19 07:00:00+00:00,2026-04-19 08:00:00+00:00,1,0.3,decrease,8.02,229307.4,9,7,24,8,0.13,6.66,0.95,49.13,-0.23,4,6,0.67,0.25,0.0,0.35,low
test_2026_q2,hist_gradient_boosting,2026-04-19,5,2026-04-19 10:00:00+00:00,2026-04-19 11:00:00+00:00,1,0.3,decrease,8.08,228850.8,7,9,24,3,0.02,4.27,0.79,51.52,-0.07,5,6,0.83,0.0,0.06,0.3,low
test_2026_q2,hist_gradient_boosting,2026-04-20,1,2026-04-20 08:00:00+00:00,2026-04-20 09:00:00+00:00,1,0.11,increase,6.97,236289.3,3,4,24,7,0.13,4.41,0.31,20.82,0.64,6,6,1.0,1.0,0.03,0.81,high
test_2026_q2,hist_gradient_boosting,2026-04-20,2,2026-04-20 10:00:00+00:00,2026-04-20 11:00:00+00:00,1,0.13,increase,6.9,235476.1,6,2,24,2,0.04,0.15,0.05,25.08,0.89,6,6,1.0,0.75,0.03,0.69,medium
test_2026_q2,hist_gradient_boosting,2026-04-20,3,2026-04-20 12:00:00+00:00,2026-04-20 13:00:00+00:00,1,0.15,increase,7.3,244089.3,2,7,24,3,0.04,0.0,0.54,25.23,0.4,3,6,0.5,0.5,0.0,0.4,low
test_2026_q2,hist_gradient_boosting,2026-04-20,4,2026-04-20 13:00:00+00:00,2026-04-20 14:00:00+00:00,1,0.15,increase,7.43,246433.7,1,8,24,5,0.11,0.0,0.58,25.23,0.36,2,6,0.33,0.25,0.03,0.23,low
test_2026_q2,hist_gradient_boosting,2026-04-20,5,2026-04-20 09:00:00+00:00,2026-04-20 10:00:00+00:00,1,0.17,increase,6.96,235474.2,7,3,24,1,0.0,0.14,0.0,25.09,0.94,6,6,1.0,0.0,0.0,0.35,low
test_2026_q2,hist_gradient_boosting,2026-04-21,1,2026-04-21 11:00:00+00:00,2026-04-21 12:00:00+00:00,1,0.04,decrease,7.82,271490.9,2,2,24,5,0.07,0.04,0.63,19.3,-0.16,6,6,1.0,1.0,0.05,0.81,high
test_2026_q2,hist_gradient_boosting,2026-04-21,2,2026-04-21 09:00:00+00:00,2026-04-21 10:00:00+00:00,1,0.09,decrease,7.6,271919.8,5,1,24,4,0.07,0.1,0.26,19.24,0.21,6,6,1.0,0.75,0.05,0.7,medium
