window,model,decision_group,recommendation_rank,timestamp_utc,workload_end_utc,duration_hours,predicted_combined_score,predicted_price_direction_vs_previous_day,predicted_avg_carbon_intensity_g_co2e_per_kwh,predicted_total_emissions_kg_co2e,predicted_price_rank,predicted_carbon_rank,candidate_count,actual_decision_rank,combined_regret,cost_regret_eur_mwh,carbon_regret_g_co2e_per_kwh,cost_savings_vs_run_now_eur_mwh,carbon_savings_vs_run_now_g_co2e_per_kwh,agreement_count,model_count,model_agreement_rate,rank_confidence_component,score_margin_component,confidence_score,confidence_level
latest_test,hist_gradient_boosting,2026-05-13,1,2026-05-13 12:00:00+00:00,2026-05-13 13:00:00+00:00,1,0.04,decrease,5.98,389295.4,2,2,24,2,0.0,0.06,0.0,55.9,1.68,6,6,1.0,1.0,0.06,0.81,high
latest_test,hist_gradient_boosting,2026-05-13,2,2026-05-13 13:00:00+00:00,2026-05-13 14:00:00+00:00,1,0.09,increase,5.85,379695.2,5,1,24,3,0.13,0.04,0.85,55.93,0.83,6,6,1.0,0.75,0.03,0.69,medium
latest_test,hist_gradient_boosting,2026-05-13,3,2026-05-13 11:00:00+00:00,2026-05-13 12:00:00+00:00,1,0.11,decrease,6.44,423583.5,1,6,24,1,0.0,0.06,0.1,55.9,1.58,6,6,1.0,0.5,0.11,0.6,medium
latest_test,hist_gradient_boosting,2026-05-13,4,2026-05-13 08:00:00+00:00,2026-05-13 09:00:00+00:00,1,0.2,decrease,6.01,386927.4,8,3,24,16,0.52,0.07,1.85,55.9,-0.17,5,6,0.83,0.25,0.14,0.43,low
latest_test,hist_gradient_boosting,2026-05-13,5,2026-05-13 14:00:00+00:00,2026-05-13 15:00:00+00:00,1,0.3,increase,6.62,431647.5,6,10,24,6,0.24,0.0,1.68,55.96,0.0,3,6,0.5,0.0,0.03,0.18,low
latest_test,hist_gradient_boosting,2026-05-14,1,2026-05-14 10:00:00+00:00,2026-05-14 11:00:00+00:00,1,0.1,increase,6.61,393776.6,2,4,22,5,0.1,9.78,0.0,6.78,0.56,6,6,1.0,1.0,0.05,0.81,high
latest_test,hist_gradient_boosting,2026-05-14,2,2026-05-14 13:00:00+00:00,2026-05-14 14:00:00+00:00,1,0.14,increase,6.58,395858.1,5,3,22,3,0.02,0.01,0.36,16.54,0.2,5,6,0.83,0.75,0.0,0.63,medium
latest_test,hist_gradient_boosting,2026-05-14,3,2026-05-14 14:00:00+00:00,2026-05-14 15:00:00+00:00,1,0.14,increase,6.63,396583.7,3,5,22,10,0.31,0.0,1.04,16.55,-0.49,3,6,0.5,0.5,0.03,0.41,low
latest_test,hist_gradient_boosting,2026-05-14,4,2026-05-14 08:00:00+00:00,2026-05-14 09:00:00+00:00,1,0.17,increase,6.56,390995.4,7,2,22,6,0.19,2.08,0.49,14.47,0.07,2,6,0.33,0.25,0.0,0.23,low
latest_test,hist_gradient_boosting,2026-05-14,5,2026-05-14 09:00:00+00:00,2026-05-14 10:00:00+00:00,1,0.17,increase,6.69,397425.3,1,8,22,2,0.02,0.14,0.24,16.41,0.31,4,6,0.67,0.0,0.03,0.24,low
latest_test,hist_gradient_boosting,2026-05-15,1,2026-05-15 12:00:00+00:00,2026-05-15 13:00:00+00:00,1,0.04,decrease,6.36,395759.6,1,3,24,2,0.02,4.31,0.0,57.84,1.01,6,6,1.0,1.0,0.0,0.8,high
latest_test,hist_gradient_boosting,2026-05-15,2,2026-05-15 14:00:00+00:00,2026-05-15 15:00:00+00:00,1,0.04,increase,6.3,394981.2,2,2,24,5,0.17,0.0,0.58,62.16,0.42,4,6,0.67,0.75,0.03,0.58,medium
latest_test,hist_gradient_boosting,2026-05-15,3,2026-05-15 13:00:00+00:00,2026-05-15 14:00:00+00:00,1,0.07,increase,6.29,393027.9,4,1,24,1,0.0,0.0,0.04,62.15,0.97,6,6,1.0,0.5,0.05,0.59,medium
latest_test,hist_gradient_boosting,2026-05-15,4,2026-05-15 10:00:00+00:00,2026-05-15 11:00:00+00:00,1,0.11,increase,6.46,398600.0,3,4,24,4,0.17,13.02,0.32,49.13,0.68,6,6,1.0,0.25,0.11,0.48,low
latest_test,hist_gradient_boosting,2026-05-15,5,2026-05-15 09:00:00+00:00,2026-05-15 10:00:00+00:00,1,0.2,decrease,6.49,398771.0,6,5,24,6,0.22,6.03,0.4,56.13,0.61,4,6,0.67,0.0,0.03,0.24,low
latest_test,hist_gradient_boosting,2026-05-16,1,2026-05-16 09:00:00+00:00,2026-05-16 10:00:00+00:00,1,0.04,decrease,6.4,374194.8,2,2,24,1,0.0,0.1,0.29,75.33,0.28,5,6,0.83,1.0,0.0,0.74,medium
latest_test,hist_gradient_boosting,2026-05-16,2,2026-05-16 10:00:00+00:00,2026-05-16 11:00:00+00:00,1,0.04,decrease,6.47,386739.5,1,3,24,3,0.09,0.75,0.31,74.69,0.27,6,6,1.0,0.75,0.06,0.7,medium
latest_test,hist_gradient_boosting,2026-05-16,3,2026-05-16 11:00:00+00:00,2026-05-16 12:00:00+00:00,1,0.09,decrease,6.39,388273.1,5,1,24,5,0.2,0.06,0.91,75.38,-0.34,6,6,1.0,0.5,0.06,0.59,medium
latest_test,hist_gradient_boosting,2026-05-16,4,2026-05-16 12:00:00+00:00,2026-05-16 13:00:00+00:00,1,0.13,decrease,6.62,389246.4,3,5,24,9,0.35,0.0,1.26,75.44,-0.68,6,6,1.0,0.25,0.06,0.47,low
latest_test,hist_gradient_boosting,2026-05-16,5,2026-05-16 14:00:00+00:00,2026-05-16 15:00:00+00:00,1,0.17,increase,6.56,393738.1,6,4,24,10,0.35,0.1,1.07,75.34,-0.49,2,6,0.33,0.0,0.03,0.12,low
latest_test,hist_gradient_boosting,2026-05-17,1,2026-05-17 10:00:00+00:00,2026-05-17 11:00:00+00:00,1,0.09,decrease,6.52,389612.2,4,2,24,5,0.24,1.23,0.38,74.93,0.39,6,6,1.0,1.0,0.0,0.8,high
latest_test,hist_gradient_boosting,2026-05-17,2,2026-05-17 11:00:00+00:00,2026-05-17 12:00:00+00:00,1,0.09,decrease,6.46,391191.8,5,1,24,3,0.11,0.0,0.34,76.16,0.43,6,6,1.0,0.75,0.03,0.69,medium
latest_test,hist_gradient_boosting,2026-05-17,3,2026-05-17 12:00:00+00:00,2026-05-17 13:00:00+00:00,1,0.11,decrease,6.6,395613.1,2,5,24,1,0.0,0.0,0.14,76.16,0.63,5,6,0.83,0.5,0.03,0.52,medium
latest_test,hist_gradient_boosting,2026-05-17,4,2026-05-17 09:00:00+00:00,2026-05-17 10:00:00+00:00,1,0.13,decrease,6.77,388191.1,1,7,24,6,0.28,0.56,0.48,75.6,0.3,5,6,0.83,0.25,0.03,0.41,low
latest_test,hist_gradient_boosting,2026-05-17,5,2026-05-17 13:00:00+00:00,2026-05-17 14:00:00+00:00,1,0.15,increase,6.53,391020.7,6,3,24,2,0.09,0.0,0.28,76.16,0.49,4,6,0.67,0.0,0.06,0.24,low
latest_test,hist_gradient_boosting,2026-05-18,1,2026-05-18 09:00:00+00:00,2026-05-18 10:00:00+00:00,1,0.02,increase,6.38,382712.0,1,2,24,1,0.0,27.39,0.0,29.98,1.48,5,6,0.83,1.0,0.07,0.76,high
latest_test,hist_gradient_boosting,2026-05-18,2,2026-05-18 10:00:00+00:00,2026-05-18 11:00:00+00:00,1,0.09,increase,6.34,381303.0,5,1,24,6,0.09,36.15,0.03,21.22,1.46,6,6,1.0,0.75,0.02,0.69,medium
latest_test,hist_gradient_boosting,2026-05-18,3,2026-05-18 14:00:00+00:00,2026-05-18 15:00:00+00:00,1,0.11,increase,6.53,399653.3,3,4,24,4,0.07,0.0,0.56,57.38,0.92,5,6,0.83,0.5,0.05,0.53,medium
latest_test,hist_gradient_boosting,2026-05-18,4,2026-05-18 12:00:00+00:00,2026-05-18 13:00:00+00:00,1,0.15,increase,6.54,395570.8,4,5,24,5,0.09,22.4,0.36,34.97,1.12,6,6,1.0,0.25,0.02,0.47,low
latest_test,hist_gradient_boosting,2026-05-18,5,2026-05-18 15:00:00+00:00,2026-05-18 16:00:00+00:00,1,0.17,increase,6.65,398915.8,2,8,24,8,0.13,10.23,0.81,47.15,0.67,2,6,0.33,0.0,0.02,0.12,low
latest_test,hist_gradient_boosting,2026-05-19,1,2026-05-19 12:00:00+00:00,2026-05-19 13:00:00+00:00,1,0.02,decrease,5.95,390194.4,1,2,24,2,0.04,0.0,0.14,65.96,1.43,6,6,1.0,1.0,0.04,0.81,high
latest_test,hist_gradient_boosting,2026-05-19,2,2026-05-19 10:00:00+00:00,2026-05-19 11:00:00+00:00,1,0.07,decrease,5.98,388335.7,2,3,24,4,0.11,3.98,0.0,61.99,1.58,5,6,0.83,0.75,0.02,0.63,medium
latest_test,hist_gradient_boosting,2026-05-19,3,2026-05-19 11:00:00+00:00,2026-05-19 12:00:00+00:00,1,0.09,decrease,5.94,389754.3,5,1,24,1,0.0,0.0,0.1,65.96,1.47,5,6,0.83,0.5,0.04,0.53,medium
latest_test,hist_gradient_boosting,2026-05-19,4,2026-05-19 13:00:00+00:00,2026-05-19 14:00:00+00:00,1,0.13,decrease,6.03,396481.3,3,5,24,3,0.09,0.0,0.26,65.96,1.32,6,6,1.0,0.25,0.0,0.46,low
latest_test,hist_gradient_boosting,2026-05-19,5,2026-05-19 14:00:00+00:00,2026-05-19 15:00:00+00:00,1,0.13,decrease,6.01,399347.9,4,4,24,6,0.17,0.0,0.47,65.96,1.11,6,6,1.0,0.0,0.09,0.37,low
latest_test,hist_gradient_boosting,2026-05-20,1,2026-05-20 09:00:00+00:00,2026-05-20 10:00:00+00:00,1,0.0,decrease,6.05,389756.7,1,1,24,3,0.02,0.01,0.1,50.0,0.49,6,6,1.0,1.0,0.14,0.83,high
latest_test,hist_gradient_boosting,2026-05-20,2,2026-05-20 10:00:00+00:00,2026-05-20 11:00:00+00:00,1,0.13,increase,6.18,400913.0,6,2,24,4,0.02,0.0,0.28,50.01,0.31,6,6,1.0,0.75,0.0,0.69,medium
latest_test,hist_gradient_boosting,2026-05-20,3,2026-05-20 12:00:00+00:00,2026-05-20 13:00:00+00:00,1,0.13,increase,6.42,398772.9,2,6,24,1,0.0,0.0,0.32,50.01,0.27,6,6,1.0,0.5,0.0,0.57,medium
latest_test,hist_gradient_boosting,2026-05-20,4,2026-05-20 13:00:00+00:00,2026-05-20 14:00:00+00:00,1,0.13,increase,6.37,395943.5,3,5,24,6,0.11,0.0,0.36,50.01,0.23,5,6,0.83,0.25,0.07,0.42,low
latest_test,hist_gradient_boosting,2026-05-20,5,2026-05-20 11:00:00+00:00,2026-05-20 12:00:00+00:00,1,0.2,increase,6.42,402577.0,4,7,24,5,0.02,0.0,0.35,50.01,0.24,6,6,1.0,0.0,0.02,0.35,low
latest_test,hist_gradient_boosting,2026-05-21,1,2026-05-21 08:00:00+00:00,2026-05-21 09:00:00+00:00,1,0.02,decrease,6.35,388906.5,2,1,24,8,0.26,0.01,0.5,96.02,0.48,5,6,0.83,1.0,0.02,0.75,medium
latest_test,hist_gradient_boosting,2026-05-21,2,2026-05-21 09:00:00+00:00,2026-05-21 10:00:00+00:00,1,0.04,decrease,6.57,387902.9,1,3,24,1,0.0,0.0,0.28,96.03,0.7,6,6,1.0,0.75,0.02,0.69,medium
latest_test,hist_gradient_boosting,2026-05-21,3,2026-05-21 10:00:00+00:00,2026-05-21 11:00:00+00:00,1,0.07,decrease,6.41,377013.2,3,2,24,3,0.11,0.01,0.0,96.02,0.98,6,6,1.0,0.5,0.1,0.59,medium
latest_test,hist_gradient_boosting,2026-05-21,4,2026-05-21 12:00:00+00:00,2026-05-21 13:00:00+00:00,1,0.15,increase,6.65,387283.4,4,5,24,5,0.13,0.0,0.37,96.03,0.62,6,6,1.0,0.25,0.05,0.47,low
latest_test,hist_gradient_boosting,2026-05-21,5,2026-05-21 11:00:00+00:00,2026-05-21 12:00:00+00:00,1,0.2,increase,6.69,389279.6,5,6,24,2,0.04,0.0,0.31,96.03,0.67,6,6,1.0,0.0,0.07,0.36,low
latest_test,hist_gradient_boosting,2026-05-22,1,2026-05-22 09:00:00+00:00,2026-05-22 10:00:00+00:00,1,0.02,decrease,6.64,387027.7,1,2,24,3,0.09,0.01,0.01,84.43,0.87,6,6,1.0,1.0,0.1,0.82,high
latest_test,hist_gradient_boosting,2026-05-22,2,2026-05-22 08:00:00+00:00,2026-05-22 09:00:00+00:00,1,0.11,increase,6.38,388826.6,6,1,24,6,0.17,0.77,0.19,83.66,0.68,4,6,0.67,0.75,0.0,0.57,medium
latest_test,hist_gradient_boosting,2026-05-22,3,2026-05-22 10:00:00+00:00,2026-05-22 11:00:00+00:00,1,0.11,decrease,6.71,390419.0,4,3,24,2,0.04,0.01,0.0,84.43,0.87,6,6,1.0,0.5,0.0,0.57,medium
latest_test,hist_gradient_boosting,2026-05-22,4,2026-05-22 11:00:00+00:00,2026-05-22 12:00:00+00:00,1,0.11,decrease,6.74,393980.9,3,4,24,1,0.0,0.0,0.17,84.44,0.7,6,6,1.0,0.25,0.05,0.47,low
latest_test,hist_gradient_boosting,2026-05-22,5,2026-05-22 12:00:00+00:00,2026-05-22 13:00:00+00:00,1,0.15,decrease,6.84,390500.4,2,7,24,5,0.11,0.0,0.39,84.44,0.49,6,6,1.0,0.0,0.08,0.37,low
latest_test,hist_gradient_boosting,2026-05-23,1,2026-05-23 08:00:00+00:00,2026-05-23 09:00:00+00:00,1,0.11,decrease,6.61,389738.6,6,1,24,13,0.24,31.22,2.27,61.39,-0.51,5,6,0.83,1.0,0.03,0.75,medium
latest_test,hist_gradient_boosting,2026-05-23,2,2026-05-23 09:00:00+00:00,2026-05-23 10:00:00+00:00,1,0.13,decrease,6.89,389019.3,5,3,24,9,0.2,27.68,2.27,64.92,-0.5,5,6,0.83,0.75,0.03,0.64,medium
latest_test,hist_gradient_boosting,2026-05-23,3,2026-05-23 12:00:00+00:00,2026-05-23 13:00:00+00:00,1,0.15,decrease,7.0,392087.3,1,8,24,10,0.22,13.29,2.34,79.32,-0.58,4,6,0.67,0.5,0.03,0.46,low
latest_test,hist_gradient_boosting,2026-05-23,4,2026-05-23 10:00:00+00:00,2026-05-23 11:00:00+00:00,1,0.17,decrease,6.94,390055.6,4,6,24,16,0.26,19.26,2.35,73.34,-0.59,4,6,0.67,0.25,0.0,0.35,low
latest_test,hist_gradient_boosting,2026-05-23,5,2026-05-23 13:00:00+00:00,2026-05-23 14:00:00+00:00,1,0.17,decrease,6.98,394249.2,3,7,24,14,0.24,27.55,2.3,65.06,-0.53,4,6,0.67,0.0,0.03,0.24,low
latest_test,hist_gradient_boosting,2026-05-24,1,2026-05-24 11:00:00+00:00,2026-05-24 12:00:00+00:00,1,0.11,decrease,6.2,346333.0,2,5,24,4,0.0,0.0,1.35,110.39,-0.8,5,6,0.83,1.0,0.06,0.75,high
latest_test,hist_gradient_boosting,2026-05-24,2,2026-05-24 12:00:00+00:00,2026-05-24 13:00:00+00:00,1,0.15,decrease,6.21,347751.2,1,8,24,1,0.0,14.08,1.32,96.31,-0.78,5,6,0.83,0.75,0.03,0.64,medium
latest_test,hist_gradient_boosting,2026-05-24,3,2026-05-24 08:00:00+00:00,2026-05-24 09:00:00+00:00,1,0.17,decrease,6.16,353150.7,6,4,24,24,0.22,72.87,1.65,37.52,-1.1,2,6,0.33,0.5,0.0,0.34,low
latest_test,hist_gradient_boosting,2026-05-24,4,2026-05-24 10:00:00+00:00,2026-05-24 11:00:00+00:00,1,0.17,decrease,6.21,346336.7,4,6,24,9,0.09,38.02,1.39,72.38,-0.84,5,6,0.83,0.25,0.0,0.4,low
latest_test,hist_gradient_boosting,2026-05-24,5,2026-05-24 13:00:00+00:00,2026-05-24 14:00:00+00:00,1,0.17,decrease,6.21,348277.8,3,7,24,10,0.09,52.04,1.37,58.36,-0.82,4,6,0.67,0.0,0.0,0.23,low
latest_test,hist_gradient_boosting,2026-05-25,1,2026-05-25 13:00:00+00:00,2026-05-25 14:00:00+00:00,1,0.11,increase,6.02,351617.4,3,4,24,12,0.17,13.98,0.87,26.28,-0.23,4,6,0.67,1.0,0.03,0.69,medium
latest_test,hist_gradient_boosting,2026-05-25,2,2026-05-25 08:00:00+00:00,2026-05-25 09:00:00+00:00,1,0.13,increase,5.96,363122.0,7,1,24,3,0.07,15.75,0.63,24.51,0.01,4,6,0.67,0.75,0.0,0.57,medium
latest_test,hist_gradient_boosting,2026-05-25,3,2026-05-25 09:00:00+00:00,2026-05-25 10:00:00+00:00,1,0.13,increase,6.08,353815.4,2,6,24,18,0.3,14.15,1.11,26.11,-0.47,4,6,0.67,0.5,0.06,0.47,low
latest_test,hist_gradient_boosting,2026-05-25,4,2026-05-25 12:00:00+00:00,2026-05-25 13:00:00+00:00,1,0.17,increase,6.2,353932.5,1,9,24,5,0.09,6.15,0.81,34.11,-0.17,5,6,0.83,0.25,0.03,0.41,low
latest_test,hist_gradient_boosting,2026-05-25,5,2026-05-25 14:00:00+00:00,2026-05-25 15:00:00+00:00,1,0.2,increase,6.06,351610.4,6,5,24,4,0.07,16.23,0.59,24.03,0.05,4,6,0.67,0.0,0.03,0.24,low
latest_test,hist_gradient_boosting,2026-05-26,1,2026-05-26 08:00:00+00:00,2026-05-26 09:00:00+00:00,1,0.13,increase,6.51,403616.7,7,1,24,10,0.2,1.14,1.04,72.43,-0.96,6,6,1.0,1.0,0.1,0.82,high
latest_test,hist_gradient_boosting,2026-05-26,2,2026-05-26 07:00:00+00:00,2026-05-26 08:00:00+00:00,1,0.22,increase,6.83,397448.9,10,2,24,1,0.0,27.25,0.0,46.32,0.08,5,6,0.83,0.75,0.1,0.65,medium
latest_test,hist_gradient_boosting,2026-05-26,3,2026-05-26 00:00:00+00:00,2026-05-26 01:00:00+00:00,1,0.3,increase,6.88,364600.3,13,3,24,2,0.09,73.57,0.08,0.0,0.0,5,6,0.83,0.5,0.0,0.52,medium
latest_test,hist_gradient_boosting,2026-05-26,4,2026-05-26 01:00:00+00:00,2026-05-26 02:00:00+00:00,1,0.3,increase,7.06,367656.3,12,4,24,9,0.2,70.17,0.29,3.4,-0.21,5,6,0.83,0.25,0.0,0.4,low
latest_test,hist_gradient_boosting,2026-05-26,5,2026-05-26 09:00:00+00:00,2026-05-26 10:00:00+00:00,1,0.3,decrease,7.95,473356.4,3,13,24,11,0.2,0.16,1.47,73.41,-1.4,2,6,0.33,0.0,0.03,0.12,low
latest_test,hist_gradient_boosting,2026-05-27,1,2026-05-27 09:00:00+00:00,2026-05-27 10:00:00+00:00,1,0.02,decrease,6.03,354099.3,1,2,24,4,0.09,0.29,0.11,113.75,0.84,5,6,0.83,1.0,0.09,0.76,high
latest_test,hist_gradient_boosting,2026-05-27,2,2026-05-27 08:00:00+00:00,2026-05-27 09:00:00+00:00,1,0.11,increase,5.84,363433.3,6,1,24,2,0.04,3.97,0.0,110.07,0.95,4,6,0.67,0.75,0.0,0.57,medium
latest_test,hist_gradient_boosting,2026-05-27,3,2026-05-27 10:00:00+00:00,2026-05-27 11:00:00+00:00,1,0.11,decrease,6.22,368247.8,3,4,24,1,0.0,0.01,0.07,114.03,0.88,5,6,0.83,0.5,0.0,0.52,medium
latest_test,hist_gradient_boosting,2026-05-27,4,2026-05-27 11:00:00+00:00,2026-05-27 12:00:00+00:00,1,0.11,decrease,6.28,372612.8,2,5,24,5,0.09,0.0,0.24,114.04,0.71,5,6,0.83,0.25,0.0,0.4,low
latest_test,hist_gradient_boosting,2026-05-27,5,2026-05-27 12:00:00+00:00,2026-05-27 13:00:00+00:00,1,0.11,decrease,6.2,365303.1,4,3,24,6,0.09,0.0,0.48,114.04,0.46,5,6,0.83,0.0,0.14,0.32,low
latest_test,hist_gradient_boosting,2026-05-28,1,2026-05-28 11:00:00+00:00,2026-05-28 12:00:00+00:00,1,0.04,decrease,5.76,339559.7,1,3,24,1,0.0,0.0,0.0,95.77,4.13,6,6,1.0,1.0,0.02,0.8,high
latest_test,hist_gradient_boosting,2026-05-28,2,2026-05-28 09:00:00+00:00,2026-05-28 10:00:00+00:00,1,0.07,decrease,5.65,330413.4,4,1,24,4,0.15,0.56,0.11,95.2,4.02,6,6,1.0,0.75,0.02,0.69,medium
latest_test,hist_gradient_boosting,2026-05-28,3,2026-05-28 12:00:00+00:00,2026-05-28 13:00:00+00:00,1,0.09,decrease,5.77,341997.8,2,4,24,2,0.04,0.0,0.05,95.76,4.07,5,6,0.83,0.5,0.05,0.53,medium
latest_test,hist_gradient_boosting,2026-05-28,4,2026-05-28 10:00:00+00:00,2026-05-28 11:00:00+00:00,1,0.13,decrease,5.79,336791.3,3,5,24,3,0.09,0.0,0.07,95.76,4.05,6,6,1.0,0.25,0.02,0.47,low
latest_test,hist_gradient_boosting,2026-05-28,5,2026-05-28 08:00:00+00:00,2026-05-28 09:00:00+00:00,1,0.15,increase,5.67,349348.3,7,2,24,5,0.17,17.75,0.08,78.01,4.05,3,6,0.5,0.0,0.05,0.18,low
latest_test,hist_gradient_boosting,2026-05-29,1,2026-05-29 10:00:00+00:00,2026-05-29 11:00:00+00:00,1,0.02,decrease,6.0,352086.9,1,2,24,2,0.04,0.35,0.27,120.13,3.74,6,6,1.0,1.0,0.05,0.81,high
latest_test,hist_gradient_boosting,2026-05-29,2,2026-05-29 13:00:00+00:00,2026-05-29 14:00:00+00:00,1,0.07,increase,5.99,353372.5,4,1,24,3,0.04,1.35,0.22,119.12,3.79,5,6,0.83,0.75,0.02,0.63,medium
latest_test,hist_gradient_boosting,2026-05-29,3,2026-05-29 11:00:00+00:00,2026-05-29 12:00:00+00:00,1,0.09,decrease,6.15,363354.9,2,4,24,4,0.07,0.0,0.41,120.48,3.6,6,6,1.0,0.5,0.05,0.58,medium
latest_test,hist_gradient_boosting,2026-05-29,4,2026-05-29 12:00:00+00:00,2026-05-29 13:00:00+00:00,1,0.13,decrease,6.38,375860.5,3,5,24,1,0.0,0.64,0.0,119.83,4.01,6,6,1.0,0.25,0.02,0.47,low
latest_test,hist_gradient_boosting,2026-05-29,5,2026-05-29 14:00:00+00:00,2026-05-29 15:00:00+00:00,1,0.15,decrease,6.15,364289.7,6,3,24,6,0.15,7.51,0.39,112.96,3.62,3,6,0.5,0.0,0.07,0.19,low
latest_test,hist_gradient_boosting,2026-05-30,1,2026-05-30 09:00:00+00:00,2026-05-30 10:00:00+00:00,1,0.02,decrease,6.06,341200.6,1,2,24,6,0.07,0.1,1.36,99.06,2.66,5,6,0.83,1.0,0.04,0.75,high
latest_test,hist_gradient_boosting,2026-05-30,2,2026-05-30 10:00:00+00:00,2026-05-30 11:00:00+00:00,1,0.07,decrease,6.05,340182.1,4,1,24,11,0.17,0.1,1.58,99.07,2.44,6,6,1.0,0.75,0.0,0.69,medium
latest_test,hist_gradient_boosting,2026-05-30,3,2026-05-30 12:00:00+00:00,2026-05-30 13:00:00+00:00,1,0.07,decrease,6.29,354890.9,2,3,24,1,0.0,0.0,1.39,99.16,2.63,4,6,0.67,0.5,0.04,0.47,low
latest_test,hist_gradient_boosting,2026-05-30,4,2026-05-30 11:00:00+00:00,2026-05-30 12:00:00+00:00,1,0.11,decrease,6.31,353080.0,3,4,24,8,0.11,0.02,1.54,99.14,2.48,6,6,1.0,0.25,0.09,0.48,low
latest_test,hist_gradient_boosting,2026-05-30,5,2026-05-30 08:00:00+00:00,2026-05-30 09:00:00+00:00,1,0.2,decrease,6.32,351846.2,6,5,24,10,0.13,3.06,1.44,96.1,2.58,3,6,0.5,0.0,0.0,0.18,low
latest_test,hist_gradient_boosting,2026-05-31,1,2026-05-31 09:00:00+00:00,2026-05-31 10:00:00+00:00,1,0.07,decrease,5.76,343683.0,2,3,24,3,0.07,0.01,0.43,65.48,0.14,5,6,0.83,1.0,0.0,0.74,medium
latest_test,hist_gradient_boosting,2026-05-31,2,2026-05-31 10:00:00+00:00,2026-05-31 11:00:00+00:00,1,0.07,decrease,5.66,345190.6,4,1,24,2,0.02,0.0,0.52,65.49,0.04,5,6,0.83,0.75,0.06,0.64,medium
latest_test,hist_gradient_boosting,2026-05-31,3,2026-05-31 11:00:00+00:00,2026-05-31 12:00:00+00:00,1,0.11,decrease,5.75,346938.7,5,2,24,8,0.13,0.0,0.7,65.5,-0.13,5,6,0.83,0.5,0.06,0.53,medium
latest_test,hist_gradient_boosting,2026-05-31,4,2026-05-31 08:00:00+00:00,2026-05-31 09:00:00+00:00,1,0.15,decrease,6.24,344572.8,1,8,24,10,0.2,2.15,0.59,63.34,-0.02,4,6,0.67,0.25,0.0,0.35,low
